Time,Unnamed: 0,#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD,Time
2018-10-26 09:00:00,1756,2018,10,26,9,0,2.0,1.6,13.3,1.1,9.5,W,W,SWELL,9.0,273,2018-10-26 09:00:00
2018-10-26 08:30:00,1757,2018,10,26,8,30,1.9,1.6,12.5,1.1,9.5,W,W,SWELL,8.7,277,2018-10-26 08:30:00
2018-10-26 08:00:00,1758,2018,10,26,8,0,1.9,1.5,12.5,1.1,9.5,W,W,SWELL,8.3,274,2018-10-26 08:00:00
2018-10-26 07:30:00,1759,2018,10,26,7,30,1.7,1.4,14.3,1.0,9.5,WSW,W,SWELL,7.8,257,2018-10-26 07:30:00
2018-10-26 07:00:00,1760,2018,10,26,7,0,2.2,1.9,12.5,1.1,9.5,W,WNW,SWELL,8.8,275,2018-10-26 07:00:00
2018-10-26 06:30:00,1761,2018,10,26,6,30,2.1,1.8,13.3,1.0,9.5,W,W,SWELL,8.9,271,2018-10-26 06:30:00
2018-10-26 06:00:00,1762,2018,10,26,6,0,2.0,1.7,13.3,1.1,9.5,W,WNW,SWELL,8.4,269,2018-10-26 06:00:00
2018-10-26 05:30:00,1763,2018,10,26,5,30,2.1,1.8,12.5,1.1,9.5,W,W,SWELL,8.9,275,2018-10-26 05:30:00
2018-10-26 05:00:00,1764,2018,10,26,5,0,2.1,1.8,15.4,1.1,9.5,WSW,W,SWELL,8.8,247,2018-10-26 05:00:00
2018-10-26 04:30:00,1765,2018,10,26,4,30,2.0,1.7,12.5,1.0,9.5,W,W,SWELL,8.6,276,2018-10-26 04:30:00
2018-10-26 04:00:00,1766,2018,10,26,4,0,2.0,1.6,12.5,1.1,9.5,W,W,SWELL,8.3,281,2018-10-26 04:00:00
2018-10-26 03:30:00,1767,2018,10,26,3,30,1.9,1.5,15.4,1.1,9.5,WSW,WNW,SWELL,8.2,255,2018-10-26 03:30:00
2018-10-26 03:00:00,1768,2018,10,26,3,0,1.9,1.4,12.5,1.2,9.5,W,WNW,SWELL,7.5,272,2018-10-26 03:00:00
2018-10-26 02:30:00,1769,2018,10,26,2,30,1.9,1.5,15.4,1.3,9.5,WSW,W,SWELL,7.4,249,2018-10-26 02:30:00
2018-10-26 02:00:00,1770,2018,10,26,2,0,1.9,1.4,12.5,1.3,9.5,W,W,SWELL,7.0,273,2018-10-26 02:00:00
2018-10-26 01:30:00,1771,2018,10,26,1,30,2.0,1.5,12.5,1.3,8.7,W,W,SWELL,7.5,277,2018-10-26 01:30:00
2018-10-26 01:00:00,1772,2018,10,26,1,0,1.8,1.2,14.3,1.3,9.5,WSW,W,AVERAGE,6.8,254,2018-10-26 01:00:00
2018-10-26 00:30:00,1773,2018,10,26,0,30,1.8,1.3,10.5,1.2,9.5,W,W,SWELL,7.3,277,2018-10-26 00:30:00
2018-10-26 00:00:00,1774,2018,10,26,0,0,1.7,1.3,13.3,1.2,9.5,W,W,SWELL,7.3,265,2018-10-26 00:00:00
2018-10-25 23:30:00,1775,2018,10,25,23,30,1.7,1.3,15.4,1.1,9.5,WSW,W,SWELL,8.0,247,2018-10-25 23:30:00
2018-10-25 23:00:00,1776,2018,10,25,23,0,1.6,1.3,14.3,0.9,9.1,WSW,W,SWELL,8.3,249,2018-10-25 23:00:00
2018-10-25 22:30:00,1777,2018,10,25,22,30,1.7,1.4,15.4,0.9,9.5,WSW,W,SWELL,8.9,244,2018-10-25 22:30:00
2018-10-25 22:00:00,1778,2018,10,25,22,0,1.6,1.3,15.4,0.9,9.5,WSW,W,SWELL,8.9,242,2018-10-25 22:00:00
2018-10-25 21:30:00,1779,2018,10,25,21,30,1.6,1.3,11.1,0.9,9.5,W,W,SWELL,8.5,280,2018-10-25 21:30:00
2018-10-25 21:00:00,1780,2018,10,25,21,0,1.6,1.4,15.4,0.9,9.5,WSW,W,SWELL,8.9,245,2018-10-25 21:00:00
2018-10-25 20:30:00,1781,2018,10,25,20,30,1.6,1.3,15.4,0.8,9.5,WSW,W,SWELL,8.9,242,2018-10-25 20:30:00
2018-10-25 20:00:00,1782,2018,10,25,20,0,1.6,1.3,11.1,0.9,9.5,W,W,SWELL,9.0,278,2018-10-25 20:00:00
2018-10-25 19:30:00,1783,2018,10,25,19,30,1.6,1.3,11.1,0.9,9.5,W,W,SWELL,8.8,274,2018-10-25 19:30:00
2018-10-25 19:00:00,1784,2018,10,25,19,0,1.6,1.4,15.4,0.8,9.5,WSW,W,SWELL,9.2,243,2018-10-25 19:00:00
2018-10-25 18:30:00,1785,2018,10,25,18,30,1.8,1.6,15.4,1.0,9.5,WSW,W,SWELL,9.4,242,2018-10-25 18:30:00
2018-10-25 18:00:00,1786,2018,10,25,18,0,1.8,1.5,11.1,0.9,9.5,W,W,SWELL,9.2,275,2018-10-25 18:00:00
2018-10-25 17:30:00,1787,2018,10,25,17,30,1.6,1.4,11.8,0.9,9.1,W,W,SWELL,8.9,249,2018-10-25 17:30:00
2018-10-25 17:00:00,1788,2018,10,25,17,0,1.8,1.6,11.8,1.0,9.1,W,W,SWELL,9.1,272,2018-10-25 17:00:00
2018-10-25 16:30:00,1789,2018,10,25,16,30,1.7,1.4,12.5,1.0,9.5,W,W,SWELL,8.9,260,2018-10-25 16:30:00
2018-10-25 16:00:00,1790,2018,10,25,16,0,1.8,1.4,12.5,1.0,9.5,W,W,SWELL,8.7,269,2018-10-25 16:00:00
2018-10-25 14:30:00,1791,2018,10,25,14,30,1.8,1.5,12.5,1.0,9.5,W,W,SWELL,8.8,273,2018-10-25 14:30:00
2018-10-25 14:00:00,1792,2018,10,25,14,0,1.8,1.5,13.3,1.0,9.5,W,W,SWELL,9.0,269,2018-10-25 14:00:00
2018-10-25 13:00:00,1793,2018,10,25,13,0,1.9,1.5,13.3,1.1,9.5,W,W,SWELL,9.0,272,2018-10-25 13:00:00
2018-10-25 12:30:00,1794,2018,10,25,12,30,1.9,1.6,14.3,1.1,9.5,W,W,SWELL,9.2,265,2018-10-25 12:30:00
2018-10-25 12:00:00,1795,2018,10,25,12,0,1.8,1.5,12.5,1.1,9.5,W,W,SWELL,8.8,273,2018-10-25 12:00:00
2018-10-25 11:30:00,1796,2018,10,25,11,30,1.8,1.5,15.4,1.0,9.5,WSW,W,SWELL,9.1,252,2018-10-25 11:30:00
2018-10-25 11:00:00,1797,2018,10,25,11,0,1.7,1.4,14.3,1.1,9.5,WSW,W,SWELL,8.4,258,2018-10-25 11:00:00
2018-10-25 10:30:00,1798,2018,10,25,10,30,1.7,1.3,14.3,1.1,9.5,W,W,SWELL,8.1,269,2018-10-25 10:30:00
2018-10-25 10:00:00,1799,2018,10,25,10,0,1.7,1.4,15.4,1.0,9.5,WSW,W,SWELL,8.2,258,2018-10-25 10:00:00
2018-10-25 09:30:00,1800,2018,10,25,9,30,1.8,1.4,15.4,1.0,9.5,WSW,W,SWELL,8.5,254,2018-10-25 09:30:00
2018-10-25 09:00:00,1801,2018,10,25,9,0,1.7,1.4,15.4,1.0,9.5,WSW,W,SWELL,8.5,256,2018-10-25 09:00:00
2018-10-25 08:30:00,1802,2018,10,25,8,30,1.7,1.3,15.4,1.1,9.5,WSW,W,SWELL,7.9,256,2018-10-25 08:30:00
2018-10-25 08:00:00,1803,2018,10,25,8,0,1.7,1.4,15.4,1.0,9.5,WSW,W,SWELL,8.1,251,2018-10-25 08:00:00
2018-10-25 07:30:00,1804,2018,10,25,7,30,1.7,1.3,15.4,1.1,9.5,WSW,WNW,SWELL,8.0,256,2018-10-25 07:30:00
2018-10-25 07:00:00,1805,2018,10,25,7,0,1.7,1.4,15.4,1.0,9.5,WSW,W,SWELL,8.0,251,2018-10-25 07:00:00
2018-10-25 06:30:00,1806,2018,10,25,6,30,1.6,1.3,15.4,1.0,9.5,WSW,WNW,SWELL,7.7,250,2018-10-25 06:30:00
2018-10-25 06:00:00,1807,2018,10,25,6,0,1.7,1.3,15.4,1.0,9.5,WSW,W,SWELL,7.7,256,2018-10-25 06:00:00
2018-10-25 05:30:00,1808,2018,10,25,5,30,1.6,1.3,15.4,1.0,9.5,WSW,W,SWELL,7.4,248,2018-10-25 05:30:00
2018-10-25 05:00:00,1809,2018,10,25,5,0,1.6,1.3,15.4,1.0,9.5,WSW,W,SWELL,7.6,242,2018-10-25 05:00:00
2018-10-25 04:30:00,1810,2018,10,25,4,30,1.6,1.2,15.4,1.0,9.1,WSW,WNW,SWELL,7.3,250,2018-10-25 04:30:00
2018-10-25 04:00:00,1811,2018,10,25,4,0,1.5,1.1,15.4,1.0,9.5,WSW,W,SWELL,6.5,245,2018-10-25 04:00:00
2018-10-25 03:30:00,1812,2018,10,25,3,30,1.6,1.2,15.4,1.1,9.5,WSW,W,SWELL,6.8,249,2018-10-25 03:30:00
2018-10-25 03:00:00,1813,2018,10,25,3,0,1.5,1.1,15.4,1.1,9.5,WSW,WNW,SWELL,6.2,258,2018-10-25 03:00:00
2018-10-25 02:30:00,1814,2018,10,25,2,30,1.6,1.1,15.4,1.1,4.1,WSW,WNW,SWELL,6.4,248,2018-10-25 02:30:00
2018-10-25 02:00:00,1815,2018,10,25,2,0,1.5,1.2,15.4,1.0,9.5,WSW,WNW,SWELL,7.0,254,2018-10-25 02:00:00
2018-10-25 01:30:00,1816,2018,10,25,1,30,1.5,1.1,15.4,1.0,9.5,W,W,SWELL,6.7,260,2018-10-25 01:30:00
2018-10-25 01:00:00,1817,2018,10,25,1,0,1.4,1.1,10.5,1.0,9.1,W,W,SWELL,6.7,277,2018-10-25 01:00:00
2018-10-25 00:30:00,1818,2018,10,25,0,30,1.5,1.1,15.4,1.0,9.5,WSW,W,SWELL,6.8,244,2018-10-25 00:30:00
2018-10-24 23:30:00,1819,2018,10,24,23,30,1.2,0.9,15.4,0.9,9.5,WSW,W,SWELL,6.1,241,2018-10-24 23:30:00
2018-10-24 23:00:00,1820,2018,10,24,23,0,1.2,0.9,15.4,0.7,9.5,WSW,W,SWELL,7.6,245,2018-10-24 23:00:00
2018-10-24 22:30:00,1821,2018,10,24,22,30,1.3,1.1,15.4,0.7,9.5,WSW,WNW,SWELL,8.4,243,2018-10-24 22:30:00
2018-10-24 22:00:00,1822,2018,10,24,22,0,1.2,1.0,16.7,0.7,9.5,WSW,WNW,SWELL,8.2,244,2018-10-24 22:00:00
2018-10-24 21:30:00,1823,2018,10,24,21,30,1.2,1.0,16.7,0.7,9.5,WSW,W,SWELL,8.6,242,2018-10-24 21:30:00
2018-10-24 21:00:00,1824,2018,10,24,21,0,1.2,1.0,16.7,0.6,7.4,SW,WNW,SWELL,8.8,235,2018-10-24 21:00:00
2018-10-24 20:30:00,1825,2018,10,24,20,30,1.1,1.0,15.4,0.6,8.0,WSW,WNW,SWELL,9.2,244,2018-10-24 20:30:00
2018-10-24 20:00:00,1826,2018,10,24,20,0,1.1,1.0,16.7,0.6,9.5,WSW,W,SWELL,10.1,248,2018-10-24 20:00:00
2018-10-24 19:30:00,1827,2018,10,24,19,30,1.2,1.0,16.7,0.5,9.5,WSW,W,SWELL,10.7,241,2018-10-24 19:30:00
2018-10-24 19:00:00,1828,2018,10,24,19,0,1.1,1.0,15.4,0.6,9.1,WSW,W,SWELL,10.4,247,2018-10-24 19:00:00
2018-10-24 18:30:00,1829,2018,10,24,18,30,1.2,1.0,16.7,0.6,7.7,WSW,WNW,SWELL,10.5,246,2018-10-24 18:30:00
2018-10-24 18:00:00,1830,2018,10,24,18,0,1.2,1.0,15.4,0.6,8.0,WSW,WNW,SWELL,10.6,246,2018-10-24 18:00:00
2018-10-24 17:30:00,1831,2018,10,24,17,30,1.2,1.1,16.7,0.5,8.7,WSW,W,SWELL,11.2,240,2018-10-24 17:30:00
2018-10-24 17:00:00,1832,2018,10,24,17,0,1.1,1.0,15.4,0.5,9.5,WSW,W,SWELL,10.8,244,2018-10-24 17:00:00
2018-10-24 16:00:00,1833,2018,10,24,16,0,1.2,1.1,16.7,0.5,9.5,WSW,W,SWELL,10.8,241,2018-10-24 16:00:00
2018-10-24 15:30:00,1834,2018,10,24,15,30,1.2,1.1,16.7,0.5,9.1,WSW,WNW,SWELL,10.9,240,2018-10-24 15:30:00
2018-10-24 15:00:00,1835,2018,10,24,15,0,1.1,1.0,16.7,0.4,9.5,SW,W,SWELL,10.4,233,2018-10-24 15:00:00
2018-10-24 14:30:00,1836,2018,10,24,14,30,1.1,1.0,16.7,0.5,9.5,WSW,W,SWELL,10.7,237,2018-10-24 14:30:00
2018-10-24 14:00:00,1837,2018,10,24,14,0,1.2,1.1,16.7,0.5,9.5,WSW,W,SWELL,10.6,250,2018-10-24 14:00:00
2018-10-24 13:30:00,1838,2018,10,24,13,30,1.1,1.0,16.7,0.4,9.5,WSW,W,SWELL,10.5,247,2018-10-24 13:30:00
2018-10-24 13:00:00,1839,2018,10,24,13,0,1.2,1.1,16.7,0.5,9.5,WSW,W,SWELL,10.6,246,2018-10-24 13:00:00
2018-10-24 12:30:00,1840,2018,10,24,12,30,1.1,1.0,11.8,0.5,9.5,W,W,SWELL,10.0,280,2018-10-24 12:30:00
2018-10-24 12:00:00,1841,2018,10,24,12,0,1.3,1.2,12.5,0.5,9.5,W,W,SWELL,10.5,275,2018-10-24 12:00:00
2018-10-24 11:30:00,1842,2018,10,24,11,30,1.1,1.0,16.7,0.4,9.5,WSW,W,SWELL,10.0,248,2018-10-24 11:30:00
2018-10-24 11:00:00,1843,2018,10,24,11,0,1.2,1.1,16.7,0.5,9.5,WSW,W,SWELL,10.1,248,2018-10-24 11:00:00
2018-10-24 10:30:00,1844,2018,10,24,10,30,1.3,1.3,12.5,0.4,9.5,W,W,SWELL,10.9,275,2018-10-24 10:30:00
2018-10-24 10:00:00,1845,2018,10,24,10,0,1.1,1.0,16.7,0.4,9.5,WSW,W,SWELL,9.6,245,2018-10-24 10:00:00
2018-10-24 09:30:00,1846,2018,10,24,9,30,1.0,0.9,16.7,0.4,9.5,WSW,W,SWELL,8.7,239,2018-10-24 09:30:00
2018-10-24 09:00:00,1847,2018,10,24,9,0,1.2,1.1,12.5,0.5,8.7,WNW,WNW,SWELL,9.3,282,2018-10-24 09:00:00
2018-10-24 08:30:00,1848,2018,10,24,8,30,1.1,1.1,16.7,0.5,9.1,WSW,W,SWELL,9.6,250,2018-10-24 08:30:00
2018-10-24 08:00:00,1849,2018,10,24,8,0,1.2,1.1,16.7,0.5,9.5,WSW,W,SWELL,10.0,248,2018-10-24 08:00:00
2018-10-24 07:30:00,1850,2018,10,24,7,30,1.1,1.0,16.7,0.5,9.5,WSW,W,SWELL,9.2,247,2018-10-24 07:30:00
2018-10-24 07:00:00,1851,2018,10,24,7,0,1.1,1.0,16.7,0.5,8.7,WSW,W,SWELL,9.5,245,2018-10-24 07:00:00
2018-10-24 06:30:00,1852,2018,10,24,6,30,1.1,1.0,16.7,0.5,9.5,WSW,W,SWELL,9.7,238,2018-10-24 06:30:00
2018-10-24 06:00:00,1853,2018,10,24,6,0,1.2,1.1,16.7,0.4,8.7,WSW,W,SWELL,10.1,240,2018-10-24 06:00:00
2018-10-24 05:30:00,1854,2018,10,24,5,30,1.2,1.1,16.7,0.5,8.3,WSW,W,SWELL,9.7,241,2018-10-24 05:30:00
2018-10-24 05:00:00,1855,2018,10,24,5,0,1.3,1.2,16.7,0.5,7.7,WSW,W,SWELL,10.0,244,2018-10-24 05:00:00
2018-10-24 04:30:00,1856,2018,10,24,4,30,1.1,0.9,16.7,0.5,8.7,WSW,W,SWELL,8.4,247,2018-10-24 04:30:00
2018-10-24 04:00:00,1857,2018,10,24,4,0,1.3,1.1,16.7,0.6,8.7,WSW,W,SWELL,8.9,243,2018-10-24 04:00:00
2018-10-24 03:30:00,1858,2018,10,24,3,30,1.2,1.1,16.7,0.6,2.8,WSW,NW,SWELL,8.4,246,2018-10-24 03:30:00
2018-10-24 03:00:00,1859,2018,10,24,3,0,1.2,1.1,16.7,0.6,8.3,WSW,W,SWELL,7.7,244,2018-10-24 03:00:00
2018-10-24 02:30:00,1860,2018,10,24,2,30,1.2,1.0,16.7,0.7,8.0,WSW,W,SWELL,7.6,247,2018-10-24 02:30:00
2018-10-24 02:00:00,1861,2018,10,24,2,0,1.2,1.1,16.7,0.7,9.5,WSW,W,SWELL,7.8,251,2018-10-24 02:00:00
2018-10-24 01:30:00,1862,2018,10,24,1,30,1.3,1.1,16.7,0.6,8.7,WSW,W,SWELL,8.6,245,2018-10-24 01:30:00
2018-10-24 01:00:00,1863,2018,10,24,1,0,1.2,1.0,16.7,0.7,8.7,WSW,W,SWELL,8.3,249,2018-10-24 01:00:00
2018-10-24 00:30:00,1864,2018,10,24,0,30,1.2,1.1,16.7,0.6,9.1,WSW,W,SWELL,9.0,248,2018-10-24 00:30:00
2018-10-24 00:00:00,1865,2018,10,24,0,0,1.2,1.0,16.7,0.6,9.1,WSW,W,SWELL,8.4,245,2018-10-24 00:00:00
2018-10-23 23:30:00,1866,2018,10,23,23,30,1.1,1.0,16.7,0.6,8.7,WSW,WNW,SWELL,8.2,250,2018-10-23 23:30:00
2018-10-23 23:00:00,1867,2018,10,23,23,0,1.2,1.0,16.7,0.6,9.5,WSW,W,SWELL,8.8,250,2018-10-23 23:00:00
2018-10-23 22:30:00,1868,2018,10,23,22,30,1.1,0.9,16.7,0.5,8.7,WSW,WNW,SWELL,9.0,245,2018-10-23 22:30:00
2018-10-23 22:00:00,1869,2018,10,23,22,0,1.3,1.2,16.7,0.5,9.5,WSW,W,SWELL,10.9,242,2018-10-23 22:00:00
2018-10-23 21:30:00,1870,2018,10,23,21,30,1.1,1.0,16.7,0.5,9.5,WSW,W,SWELL,10.2,245,2018-10-23 21:30:00
2018-10-23 21:00:00,1871,2018,10,23,21,0,1.2,1.1,16.7,0.5,8.3,WSW,W,SWELL,11.4,246,2018-10-23 21:00:00
2018-10-23 20:30:00,1872,2018,10,23,20,30,1.1,1.0,16.7,0.5,8.7,WSW,WNW,SWELL,10.3,253,2018-10-23 20:30:00
2018-10-23 20:00:00,1873,2018,10,23,20,0,1.0,0.9,18.2,0.5,9.5,WSW,W,SWELL,9.9,249,2018-10-23 20:00:00
2018-10-23 19:30:00,1874,2018,10,23,19,30,1.2,1.1,16.7,0.5,9.5,WSW,WNW,SWELL,11.1,248,2018-10-23 19:30:00
2018-10-23 19:00:00,1875,2018,10,23,19,0,1.0,0.9,16.7,0.5,9.5,WSW,W,SWELL,9.5,251,2018-10-23 19:00:00
2018-10-23 18:30:00,1876,2018,10,23,18,30,1.0,0.8,16.7,0.5,9.5,WSW,W,SWELL,10.1,250,2018-10-23 18:30:00
2018-10-23 18:00:00,1877,2018,10,23,18,0,1.1,1.0,16.7,0.5,9.1,WSW,W,SWELL,11.5,247,2018-10-23 18:00:00
2018-10-23 17:00:00,1878,2018,10,23,17,0,1.3,1.1,18.2,0.6,9.1,WSW,W,SWELL,11.2,243,2018-10-23 17:00:00
2018-10-23 16:30:00,1879,2018,10,23,16,30,1.1,1.0,16.7,0.6,9.5,WSW,W,SWELL,10.4,245,2018-10-23 16:30:00
2018-10-23 16:00:00,1880,2018,10,23,16,0,1.1,1.0,16.7,0.6,9.5,WSW,WNW,SWELL,9.9,247,2018-10-23 16:00:00
2018-10-23 15:30:00,1881,2018,10,23,15,30,1.1,0.9,18.2,0.6,9.5,WSW,WNW,SWELL,9.6,241,2018-10-23 15:30:00
2018-10-23 15:00:00,1882,2018,10,23,15,0,1.2,1.0,18.2,0.6,9.5,WSW,W,SWELL,10.0,241,2018-10-23 15:00:00
2018-10-23 14:30:00,1883,2018,10,23,14,30,1.3,1.1,18.2,0.6,8.7,WSW,W,SWELL,10.3,244,2018-10-23 14:30:00
2018-10-23 14:00:00,1884,2018,10,23,14,0,1.2,1.0,18.2,0.6,9.1,WSW,W,SWELL,9.6,241,2018-10-23 14:00:00
2018-10-23 13:30:00,1885,2018,10,23,13,30,1.1,0.9,18.2,0.6,9.5,WSW,W,SWELL,9.2,254,2018-10-23 13:30:00
2018-10-23 12:30:00,1886,2018,10,23,12,30,1.1,0.9,18.2,0.6,9.5,WSW,W,SWELL,9.0,256,2018-10-23 12:30:00
2018-10-23 12:00:00,1887,2018,10,23,12,0,1.2,1.0,18.2,0.6,9.5,WSW,W,SWELL,9.2,251,2018-10-23 12:00:00
2018-10-23 11:30:00,1888,2018,10,23,11,30,1.1,0.9,18.2,0.7,9.5,WSW,W,SWELL,8.9,242,2018-10-23 11:30:00
2018-10-23 11:00:00,1889,2018,10,23,11,0,1.2,1.1,18.2,0.6,9.5,WSW,W,SWELL,10.2,250,2018-10-23 11:00:00
2018-10-23 10:30:00,1890,2018,10,23,10,30,1.1,0.9,18.2,0.6,9.5,WSW,W,SWELL,9.2,245,2018-10-23 10:30:00
2018-10-23 10:00:00,1891,2018,10,23,10,0,1.3,1.1,18.2,0.6,9.5,WSW,W,SWELL,10.8,241,2018-10-23 10:00:00
2018-10-23 09:30:00,1892,2018,10,23,9,30,1.1,0.9,18.2,0.5,9.5,WSW,W,SWELL,10.2,245,2018-10-23 09:30:00
2018-10-23 09:00:00,1893,2018,10,23,9,0,1.2,1.0,18.2,0.6,9.1,WSW,WNW,SWELL,10.4,246,2018-10-23 09:00:00
2018-10-23 08:30:00,1894,2018,10,23,8,30,1.1,1.0,18.2,0.6,9.5,WSW,W,SWELL,10.3,242,2018-10-23 08:30:00
2018-10-23 08:00:00,1895,2018,10,23,8,0,1.1,0.9,15.4,0.5,9.5,W,W,SWELL,9.8,259,2018-10-23 08:00:00
2018-10-23 07:30:00,1896,2018,10,23,7,30,1.1,1.0,18.2,0.6,9.1,WSW,W,SWELL,10.2,246,2018-10-23 07:30:00
2018-10-23 07:00:00,1897,2018,10,23,7,0,1.0,0.9,18.2,0.6,9.5,WSW,W,SWELL,9.5,253,2018-10-23 07:00:00
2018-10-23 06:30:00,1898,2018,10,23,6,30,1.1,1.0,18.2,0.6,9.5,WSW,WNW,SWELL,10.3,243,2018-10-23 06:30:00
2018-10-23 06:00:00,1899,2018,10,23,6,0,1.1,1.0,18.2,0.6,9.5,WSW,W,SWELL,9.8,248,2018-10-23 06:00:00
2018-10-23 05:30:00,1900,2018,10,23,5,30,1.2,1.0,18.2,0.6,9.5,WSW,W,SWELL,9.7,245,2018-10-23 05:30:00
2018-10-23 05:00:00,1901,2018,10,23,5,0,1.2,1.0,18.2,0.6,9.5,WSW,W,SWELL,9.4,244,2018-10-23 05:00:00
2018-10-23 04:30:00,1902,2018,10,23,4,30,1.3,1.1,18.2,0.7,9.5,WSW,W,SWELL,9.5,244,2018-10-23 04:30:00
2018-10-23 04:00:00,1903,2018,10,23,4,0,1.3,1.1,18.2,0.7,9.5,WSW,W,SWELL,8.7,242,2018-10-23 04:00:00
2018-10-23 03:30:00,1904,2018,10,23,3,30,1.2,0.9,18.2,0.7,9.5,WSW,W,SWELL,7.7,245,2018-10-23 03:30:00
2018-10-23 03:00:00,1905,2018,10,23,3,0,1.2,0.9,18.2,0.7,9.5,WSW,WNW,SWELL,7.2,250,2018-10-23 03:00:00
2018-10-23 02:30:00,1906,2018,10,23,2,30,1.2,1.0,18.2,0.7,9.5,WSW,W,SWELL,7.8,244,2018-10-23 02:30:00
2018-10-23 02:00:00,1907,2018,10,23,2,0,1.2,0.9,18.2,0.7,9.5,WSW,WNW,SWELL,7.6,243,2018-10-23 02:00:00
2018-10-23 01:30:00,1908,2018,10,23,1,30,1.1,0.9,18.2,0.7,9.5,W,W,SWELL,7.3,259,2018-10-23 01:30:00
2018-10-23 01:00:00,1909,2018,10,23,1,0,1.3,1.0,18.2,0.8,9.5,WSW,W,SWELL,8.0,250,2018-10-23 01:00:00
2018-10-23 00:30:00,1910,2018,10,23,0,30,1.3,1.1,11.1,0.8,9.5,W,W,SWELL,8.1,279,2018-10-23 00:30:00
2018-10-23 00:00:00,1911,2018,10,23,0,0,1.3,1.1,11.8,0.8,9.5,W,W,SWELL,7.6,276,2018-10-23 00:00:00
2018-10-22 23:30:00,1912,2018,10,22,23,30,1.2,1.0,10.5,0.8,9.5,W,W,SWELL,7.2,275,2018-10-22 23:30:00
2018-10-22 23:00:00,1913,2018,10,22,23,0,1.2,1.0,18.2,0.7,9.5,WSW,W,SWELL,7.7,253,2018-10-22 23:00:00
2018-10-22 22:30:00,1914,2018,10,22,22,30,1.2,0.9,18.2,0.7,9.5,WSW,W,SWELL,7.4,253,2018-10-22 22:30:00
2018-10-22 22:00:00,1915,2018,10,22,22,0,1.2,1.0,11.1,0.7,9.5,W,W,SWELL,7.9,275,2018-10-22 22:00:00
2018-10-22 21:30:00,1916,2018,10,22,21,30,1.2,1.0,11.8,0.7,9.5,W,WNW,SWELL,8.1,277,2018-10-22 21:30:00
2018-10-22 21:00:00,1917,2018,10,22,21,0,1.1,0.9,10.5,0.7,9.5,W,W,SWELL,8.1,274,2018-10-22 21:00:00
2018-10-22 20:30:00,1918,2018,10,22,20,30,1.2,1.1,11.1,0.6,9.5,W,W,SWELL,8.8,276,2018-10-22 20:30:00
2018-10-22 20:00:00,1919,2018,10,22,20,0,1.1,0.9,18.2,0.6,9.5,WSW,W,SWELL,8.4,241,2018-10-22 20:00:00
2018-10-22 19:30:00,1920,2018,10,22,19,30,1.2,1.0,10.5,0.6,9.5,W,W,SWELL,8.8,278,2018-10-22 19:30:00
2018-10-22 19:00:00,1921,2018,10,22,19,0,1.1,0.9,11.1,0.6,9.5,W,W,SWELL,8.5,279,2018-10-22 19:00:00
2018-10-22 18:30:00,1922,2018,10,22,18,30,1.1,0.9,11.1,0.6,9.5,W,W,SWELL,8.3,276,2018-10-22 18:30:00
2018-10-22 18:00:00,1923,2018,10,22,18,0,1.2,1.0,10.5,0.7,9.5,W,W,SWELL,8.5,274,2018-10-22 18:00:00
2018-10-22 17:30:00,1924,2018,10,22,17,30,1.1,0.9,11.8,0.6,9.5,W,W,SWELL,8.1,276,2018-10-22 17:30:00
2018-10-22 17:00:00,1925,2018,10,22,17,0,1.2,1.0,10.5,0.6,9.5,W,W,SWELL,8.5,270,2018-10-22 17:00:00
2018-10-22 16:30:00,1926,2018,10,22,16,30,1.1,0.9,11.1,0.7,9.5,W,W,SWELL,8.0,270,2018-10-22 16:30:00
2018-10-22 16:00:00,1927,2018,10,22,16,0,1.1,0.9,10.5,0.7,9.5,W,W,SWELL,8.0,272,2018-10-22 16:00:00
2018-10-22 15:30:00,1928,2018,10,22,15,30,1.1,0.9,11.1,0.7,9.1,W,W,SWELL,7.8,272,2018-10-22 15:30:00
2018-10-22 15:00:00,1929,2018,10,22,15,0,1.1,0.9,10.5,0.6,9.5,W,W,SWELL,7.5,269,2018-10-22 15:00:00
2018-10-22 14:30:00,1930,2018,10,22,14,30,1.2,1.0,11.1,0.7,9.5,W,W,SWELL,7.9,273,2018-10-22 14:30:00
2018-10-22 14:00:00,1931,2018,10,22,14,0,1.2,1.0,11.1,0.7,9.5,W,WNW,SWELL,7.7,273,2018-10-22 14:00:00
2018-10-22 13:30:00,1932,2018,10,22,13,30,1.1,0.9,10.5,0.7,9.5,W,W,SWELL,7.3,275,2018-10-22 13:30:00
2018-10-22 13:00:00,1933,2018,10,22,13,0,1.2,1.0,10.5,0.7,9.5,W,W,SWELL,7.6,270,2018-10-22 13:00:00
2018-10-22 12:30:00,1934,2018,10,22,12,30,1.2,1.0,11.1,0.7,9.5,W,W,SWELL,7.5,278,2018-10-22 12:30:00
2018-10-22 12:00:00,1935,2018,10,22,12,0,1.2,0.9,10.5,0.7,9.5,W,W,SWELL,7.3,269,2018-10-22 12:00:00
2018-10-22 11:30:00,1936,2018,10,22,11,30,1.1,0.9,10.0,0.7,9.5,W,W,SWELL,7.4,278,2018-10-22 11:30:00
